marketDate,securityType,symbol,downRom,upRom,Kurtosis,VaR,Beta
2024-10-31,Other,UPGR,-1.0,1.0,0.37494,0.497,1.55601
2024-10-31,CS,UPLD,-0.97927,1.05614,9.55315,1.45312,1.93236
2024-10-31,Other,UPRO,-1.0,1.0,1.38848,0.55539,2.97746
2024-10-31,CS,UPS,-0.48235,0.3853,14.61241,0.43311,0.6802
2024-10-31,CS,UPST,-0.91648,1.21362,9.30948,1.4768,2.98357
2024-10-31,Other,UPV,-1.0,1.0,0.25623,0.40925,1.54337
2024-10-31,Other,UPW,-1.0,1.0,1.24357,0.4873,0.66401
2024-10-31,CS,UPWK,-0.52262,0.87515,16.27439,0.84365,1.24936
2024-10-31,CS,UPXI,-1.24521,1.0,122.23973,4.22274,-0.3474
2024-10-31,Other,URA,-1.0,1.0,1.02321,0.58675,1.40639
2024-10-31,Other,URAA,-1.0,1.0,1.71503,1.28941,3.37094
2024-10-31,Other,URAN,-1.0,1.0,7.64744,0.53995,1.24439
2024-10-31,Other,URAX,-1.0,1.0,1.5293,1.25605,3.41355
2024-10-31,CS,URBN,-0.57959,0.50697,4.71427,0.65735,1.27365
2024-10-31,Other,URE,-1.0,1.0,2.84978,0.52929,1.38488
2024-10-31,CS,URG,-0.54587,0.60429,1.03309,0.81608,1.35149
2024-10-31,CS,URGN,-0.67609,1.04889,23.32963,1.10609,0.93611
2024-10-31,CS,URI,-0.43095,0.55347,3.83696,0.54484,1.66526
2024-10-31,Other,URNJ,-1.0,1.0,1.06795,0.80639,1.59455
2024-10-31,Other,URNM,-1.0,1.0,0.92042,0.65244,1.30648
2024-10-31,CS,UROY,-0.54668,0.75902,2.11295,0.92349,1.50764
2024-10-31,Other,URTH,-1.0,1.0,1.13903,0.18262,0.95605
2024-10-31,Other,URTY,-1.0,1.0,1.12153,0.98772,3.74379
2024-10-31,Other,USA,-1.0,1.0,2.09988,0.24325,0.88649
2024-10-31,CS,USAC,-0.37112,0.4311,2.17944,0.42008,0.42479
2024-10-31,Other,USAI,-1.0,1.0,0.7111,0.20543,0.47994
2024-10-31,CS,USAP,-0.56529,0.80353,2.88878,0.84999,1.49015
2024-10-31,CS,USAS,-1.0,1.0,1.46313,1.32069,2.00027
2024-10-31,CS,USAU,-0.56407,0.76085,0.6548,0.90337,1.47238
2024-10-31,CS,USB,-0.34681,0.46975,2.472,0.41825,1.05891
2024-10-31,Other,USBpA,-1.0,1.0,2.87049,0.28637,0.26269
2024-10-31,Other,USBpH,-1.0,1.0,2.57193,0.17245,0.23456
2024-10-31,Other,USBpP,-1.0,1.0,4.0185,0.18217,0.31919
2024-10-31,Other,USBpQ,-1.0,1.0,1.19974,0.25308,0.42665
2024-10-31,Other,USBpR,-1.0,1.0,1.21884,0.2403,0.38633
2024-10-31,Other,USBpS,-1.0,1.0,1.63546,0.22089,0.43422
2024-10-31,Other,USCA,-1.0,1.0,1.46789,0.17885,1.0032
2024-10-31,CS,USCB,-0.4382,0.58147,2.30774,0.57825,0.89466
2024-10-31,Other,USCF,-1.0,1.0,0.52412,0.17124,0.56047
2024-10-31,Other,USCI,-1.0,1.0,-0.10601,0.21443,0.14743
2024-10-31,Other,USCL,-1.0,1.0,1.46955,0.17799,0.99751
2024-10-31,Other,USD,-1.0,1.0,1.71375,1.21066,4.91908
2024-10-31,Other,USDU,-1.0,1.0,89.14307,0.13635,-0.15506
2024-10-31,Other,USDX,-1.0,1.0,10.84174,0.02408,0.00983
2024-10-31,Other,USE,-1.0,1.0,0.34398,0.39721,0.10209
2024-10-31,CS,USEA,-0.43401,0.49093,2.47659,0.51376,0.19422
2024-10-31,CS,USEG,-0.63338,0.86759,4.85172,0.91651,-0.1287
2024-10-31,Other,USEP,-1.0,1.0,2.85321,0.07512,0.37436
2024-10-31,CS,USFD,-0.38099,0.38367,3.31863,0.3345,0.86872
2024-10-31,Other,USFI,-1.0,1.0,0.94873,0.14002,0.12182
2024-10-31,Other,USFR,-1.0,1.0,14.71975,0.02586,-0.00474
2024-10-31,Other,USG,-1.0,1.0,3.66995,0.20272,0.28266
2024-10-31,CS,USGO,-0.65931,1.23634,21.76356,1.27805,0.36753
2024-10-31,Other,USGOW,-1.0,1.0,2.34402,3.77824,-3.48004
2024-10-31,Other,USHY,-1.0,1.0,2.6892,0.07679,0.24788
2024-10-31,Other,USIG,-1.0,1.0,0.91755,0.09071,0.15605
2024-10-31,Other,USIN,-1.0,1.0,0.70183,0.10876,0.02017
2024-10-31,CS,USIO,-0.51465,0.52727,0.9723,0.69078,0.4065
2024-10-31,Other,USL,-1.0,1.0,0.37435,0.40282,0.15232
2024-10-31,CS,USLM,-0.4598,0.56366,3.33825,0.52906,1.28758
2024-10-31,CS,USM,-0.61951,0.82112,19.76339,0.85478,0.83134
2024-10-31,Other,USMC,-1.0,1.0,1.59165,0.18211,0.95257
2024-10-31,Other,USMF,-1.0,1.0,0.92174,0.14993,0.659
2024-10-31,Other,USML,-1.0,1.0,1.29391,0.23452,0.92341
2024-10-31,Other,USMV,-1.0,1.0,1.50478,0.12659,0.50262
2024-10-31,CS,USNA,-0.43795,0.48692,2.43867,0.54793,1.01819
2024-10-31,Other,USNZ,-1.0,1.0,0.97946,0.18289,0.99323
2024-10-31,Other,USO,-1.0,1.0,0.05733,0.47382,0.16259
2024-10-31,Other,USOI,-1.0,1.0,0.55948,0.37871,0.18764
2024-10-31,Other,USOY,-1.0,1.0,8.14646,0.48088,0.27658
2024-10-31,CS,USPH,-0.42169,0.42727,3.60976,0.45894,1.06379
2024-10-31,Other,USPX,-1.0,1.0,1.26563,0.19128,1.0254
2024-10-31,Other,USRD,-1.0,1.0,0.16922,0.24544,1.15448
2024-10-31,Other,USRT,-1.0,1.0,2.60118,0.27246,0.78528
2024-10-31,Other,USSE,-1.0,1.0,1.33363,0.18838,0.89812
2024-10-31,Other,USSG,-1.0,1.0,1.35221,0.20153,1.05793
2024-10-31,Other,USSH,-1.0,1.0,3.01937,0.03572,-0.01102
2024-10-31,Other,UST,-1.0,1.0,0.7888,0.24068,0.1093
2024-10-31,Other,USTB,-1.0,1.0,2.64565,0.03854,0.00308
2024-10-31,Other,USVM,-1.0,1.0,1.07187,0.27356,1.07048
2024-10-31,Other,USVN,-1.0,1.0,1.4743,0.09809,0.07041
2024-10-31,Other,USXF,-1.0,1.0,0.98257,0.24745,1.26273
2024-10-31,Other,UTEN,-1.0,1.0,0.68466,0.12138,0.08762
2024-10-31,Other,UTES,-1.0,1.0,1.479,0.27139,0.58977
2024-10-31,Other,UTF,-1.0,1.0,2.16272,0.27323,0.46256
2024-10-31,Other,UTG,-1.0,1.0,2.04692,0.22181,0.38729
2024-10-31,CS,UTHR,-0.40695,0.4709,5.78098,0.41581,0.21738
2024-10-31,Other,UTHY,-1.0,1.0,0.24616,0.23113,0.13813
2024-10-31,CS,UTI,-0.49182,0.63063,6.46799,0.63596,0.77103
2024-10-31,CS,UTL,-0.32505,0.4131,0.97891,0.37124,0.54721
2024-10-31,CS,UTMD,-0.34031,0.43413,2.35736,0.39508,0.65134
2024-10-31,Other,UTRE,-1.0,1.0,2.58649,0.0482,0.03002
2024-10-31,Other,UTRN,-1.0,1.0,1.31918,0.19995,0.64369
2024-10-31,CS,UTSI,-0.65802,0.88723,2.27319,1.0756,0.04497
2024-10-31,Other,UTSL,-1.0,1.0,1.29522,0.73857,1.02783
2024-10-31,Other,UTWO,-1.0,1.0,3.30059,0.03465,0.01663
2024-10-31,Other,UTWY,-1.0,1.0,0.33109,0.18549,0.12139
2024-10-31,CS,UTZ,-0.39014,0.49085,1.09707,0.49474,0.09117
2024-10-31,Other,UUP,-1.0,1.0,64.76719,0.1388,-0.16186
2024-10-31,CS,UUU,-1.01801,1.0,28.74093,1.69144,-0.46885
2024-10-31,CS,UUUU,-0.59874,0.68257,1.31802,0.91462,1.60575
2024-10-31,CS,UVE,-0.56786,0.67545,29.59693,0.68514,0.52515
2024-10-31,Other,UVIX,-1.0,1.0,29.22698,2.49519,-8.51496
2024-10-31,CS,UVSP,-0.38601,0.51869,1.02235,0.49413,1.02981
2024-10-31,CS,UVV,-0.45839,0.47618,13.66147,0.47082,0.57346
2024-10-31,Other,UVXY,-1.0,1.0,24.86848,1.8094,-6.30072
2024-10-31,Other,UWM,-1.0,1.0,1.19615,0.65886,2.49636
2024-10-31,CS,UWMC,-0.5357,0.64609,2.80575,0.73135,1.30183
2024-10-31,Other,UWMC.WS,-1.0,1.0,2.45389,2.69049,1.52678
2024-10-31,Other,UXI,-1.0,1.0,0.50155,0.38546,1.64417
2024-10-31,Other,UXIN,-1.0,1.0,28.77959,2.4803,0.28219
2024-10-31,Other,UXOC,-1.0,1.0,4.22724,0.09746,1.10033
2024-10-31,Other,UYG,-1.0,1.0,0.70132,0.3719,1.33697
2024-10-31,Other,UYLD,-1.0,1.0,11.4042,0.03048,0.01066
2024-10-31,Other,UYM,-1.0,1.0,0.39004,0.42859,1.49296
2024-10-31,Other,UZD,-1.0,1.0,57.6361,0.39836,0.37789
2024-10-31,Other,UZE,-1.0,1.0,47.89854,0.41802,0.50779
2024-10-31,Other,UZF,-1.0,1.0,51.77931,0.41851,0.56025
2024-10-31,CS,V,-0.3253,0.32588,5.00965,0.25057,0.57419
2024-10-31,CS,VABK,-0.5128,0.62175,2.24195,0.66934,0.97656
2024-10-31,Other,VABS,-1.0,1.0,4.13584,0.03652,0.02111
2024-10-31,CS,VAC,-0.48812,0.57857,1.35109,0.67427,1.36067
2024-10-31,CS,VACH,-0.18492,0.24005,3.32589,0.05873,0.09383
2024-10-31,Other,VACHU,-1.0,1.0,8.347,0.04008,-0.01673
2024-10-31,Other,VACHW,-1.0,1.0,-0.81764,1.59071,-2.29133
2024-10-31,CS,VAL,-0.47354,0.49953,0.74663,0.62386,1.09588
2024-10-31,Other,VAL.WS,-1.0,1.0,0.08748,0.8968,1.27368
2024-10-31,Other,VALE,-1.0,1.0,1.41823,0.47131,0.84334
2024-10-31,Other,VALN,-1.0,1.0,1.67052,0.90328,0.54067
2024-10-31,Other,VALQ,-1.0,1.0,0.23767,0.16043,0.72613
2024-10-31,CS,VALU,-0.64607,0.62998,3.74047,0.80783,0.57808
2024-10-31,Other,VAMO,-1.0,1.0,1.06084,0.22189,0.523
2024-10-31,CS,VANI,-0.87725,1.0,223.27192,4.42064,0.29557
2024-10-31,CS,VATE,-0.82795,1.29263,2.57555,1.64291,0.60406
2024-10-31,Other,VAW,-1.0,1.0,0.54192,0.22853,0.8361
2024-10-31,Other,VB,-1.0,1.0,0.97883,0.26829,1.09735
2024-10-31,Other,VBF,-1.0,1.0,3.58691,0.19066,0.11986
2024-10-31,CS,VBFC,-0.60919,1.26769,60.76043,1.07312,0.13681
2024-10-31,Other,VBK,-1.0,1.0,0.61485,0.2895,1.24524
2024-10-31,Other,VBND,-1.0,1.0,0.48502,0.09617,0.09519
2024-10-31,CS,VBNK,-0.3963,0.59639,5.73049,0.52677,0.69136
2024-10-31,Other,VBR,-1.0,1.0,1.29717,0.25916,0.9688
2024-10-31,CS,VBTX,-0.4079,0.56063,2.04532,0.55268,1.18242
2024-10-31,CS,VC,-0.42058,0.48768,1.58269,0.53629,1.02221
2024-10-31,Other,VCAR,-1.0,1.0,0.75015,0.49451,1.88024
2024-10-31,Other,VCEB,-1.0,1.0,0.91528,0.09313,0.16054
2024-10-31,CS,VCEL,-0.46157,0.58108,0.45523,0.68098,1.42446
2024-10-31,CS,VCIC,,,,0.00606,-0.25513
2024-10-31,Other,VCICU,-1.0,1.0,-0.1549,0.03075,-0.00476
2024-10-31,Other,VCICW,-1.0,1.0,,2.92118,-5.67831
2024-10-31,CS,VCIG,-1.0,1.0,2.61502,2.02074,0.84837
2024-10-31,Other,VCIT,-1.0,1.0,1.42505,0.09,0.1519
2024-10-31,Other,VCLN,-1.0,1.0,0.64798,0.35192,0.94427
2024-10-31,Other,VCLT,-1.0,1.0,0.43967,0.1729,0.28384
2024-10-31,CS,VCNX,-1.48066,1.26403,5.3861,2.05186,-0.19168
2024-10-31,Other,VCR,-1.0,1.0,1.00127,0.27569,1.24244
2024-10-31,Other,VCRB,-1.0,1.0,0.76565,0.08478,0.05771
2024-10-31,CS,VCSA,-1.1491,1.187,6.74084,1.73751,1.76112
2024-10-31,Other,VCSH,-1.0,1.0,2.33593,0.04031,0.0596
2024-10-31,CS,VCTR,-0.43387,0.4455,1.40775,0.44062,1.28805
2024-10-31,Other,VCV,-1.0,1.0,2.45234,0.15953,0.18507
2024-10-31,CS,VCYT,-0.51648,0.84036,9.22983,0.86937,1.9291
2024-10-31,Other,VDC,-1.0,1.0,0.27665,0.15416,0.32787
2024-10-31,Other,VDE,-1.0,1.0,0.29221,0.29186,0.47208
2024-10-31,Other,VEA,-1.0,1.0,0.54562,0.20563,0.83203
2024-10-31,CS,VECO,-0.5514,0.57547,2.18318,0.68154,2.3291
2024-10-31,CS,VEEA,-1.20755,1.0,25.66548,6.24355,-3.6796
2024-10-31,Other,VEEAW,-1.0,1.0,1.86313,3.04945,1.01967
2024-10-31,CS,VEEE,-1.0,1.0,1.38839,1.66105,0.05337
2024-10-31,CS,VEEV,-0.50652,0.45324,15.0658,0.49683,0.93896
2024-10-31,Other,VEGA,-1.0,1.0,0.34294,0.14156,0.60864
2024-10-31,Other,VEGI,-1.0,1.0,0.8765,0.23265,0.63224
2024-10-31,Other,VEGN,-1.0,1.0,1.02561,0.23509,1.20159
2024-10-31,CS,VEL,-0.53927,0.74665,32.18341,0.67784,0.87676
2024-10-31,Other,VEMY,-1.0,1.0,1.27696,0.11392,0.33409
2024-10-31,Other,VEON,-1.0,1.0,3.45824,0.48127,0.18695
2024-10-31,CS,VERA,-0.62166,1.31169,28.72941,1.28327,1.76899
2024-10-31,CS,VERB,-1.12831,1.0,130.88609,4.05946,-0.58235
2024-10-31,CS,VERI,-1.04654,1.0,3.66595,2.08187,2.87971
2024-10-31,CS,VERO,-1.0,1.0,14.48011,2.80328,1.82523
2024-10-31,Other,VERS,-1.0,1.0,0.36942,0.33853,1.56802
2024-10-31,CS,VERU,-1.0,1.0,8.16662,1.70601,1.5694
2024-10-31,CS,VERV,-1.17579,1.04755,13.06103,1.57727,2.42491
2024-10-31,CS,VERX,-0.51766,0.88798,40.73247,0.80916,1.05829
2024-10-31,CS,VET,-0.45464,0.46964,0.73758,0.5984,0.94877
2024-10-31,Other,VETZ,-1.0,1.0,1.36067,0.10836,0.11224
2024-10-31,Other,VEU,-1.0,1.0,0.54061,0.19988,0.79863
2024-10-31,CS,VEV,-1.0,1.0,47.76402,3.76901,2.23008
2024-10-31,CS,VFC,-0.57307,1.05694,9.4896,1.05703,1.24052
2024-10-31,CS,VFF,-1.0,1.0,2.16406,1.15939,1.10359
2024-10-31,Other,VFH,-1.0,1.0,0.73422,0.19839,0.74724
2024-10-31,Other,VFL,-1.0,1.0,1.63842,0.17447,0.17861
2024-10-31,Other,VFLO,-1.0,1.0,0.2415,0.18882,0.67361
2024-10-31,Other,VFMF,-1.0,1.0,0.94671,0.23121,0.93697
2024-10-31,Other,VFMO,-1.0,1.0,0.70086,0.28339,1.34138
2024-10-31,Other,VFMV,-1.0,1.0,1.20676,0.13191,0.53761
2024-10-31,Other,VFQY,-1.0,1.0,0.8547,0.21657,0.98673
2024-10-31,CS,VFS,-0.82937,1.46773,22.21189,1.57511,1.22703
2024-10-31,Other,VFSWW,-1.0,1.0,5.65088,2.05934,1.01344
2024-10-31,Other,VFVA,-1.0,1.0,1.24324,0.25753,0.856
2024-10-31,CS,VGAS,-0.82,1.25602,5.66789,1.51265,0.50931
2024-10-31,Other,VGASW,-1.0,1.0,3.05562,3.27324,-0.70499
2024-10-31,Other,VGI,-1.0,1.0,3.49721,0.15071,0.26209
2024-10-31,Other,VGIT,-1.0,1.0,1.65463,0.08118,0.05849
2024-10-31,Other,VGK,-1.0,1.0,0.28363,0.21011,0.77399
2024-10-31,Other,VGLT,-1.0,1.0,0.37582,0.21621,0.13587
2024-10-31,Other,VGM,-1.0,1.0,3.39178,0.15733,0.20274
2024-10-31,Other,VGSH,-1.0,1.0,3.00869,0.03333,0.02016
2024-10-31,Other,VGSR,-1.0,1.0,1.6635,0.25065,0.64208
2024-10-31,Other,VGT,-1.0,1.0,1.02962,0.3256,1.5584
2024-10-31,CS,VGZ,-1.0,1.0,11.04114,1.21841,0.98264
2024-10-31,CS,VHC,-0.758,1.24078,6.66245,1.30225,1.15142
2024-10-31,CS,VHI,-0.55396,0.84497,4.16577,0.9306,1.49332
2024-10-31,Other,VHT,-1.0,1.0,1.43096,0.17079,0.54105
2024-10-31,Other,VIASP,-1.0,1.0,8.31187,0.6053,0.44923
2024-10-31,CS,VIAV,-0.49106,0.5896,6.87291,0.60466,1.18544
2024-10-31,Other,VICE,-1.0,1.0,0.47506,0.21904,0.88504
2024-10-31,CS,VICI,-0.32854,0.37028,3.19999,0.30793,0.534
2024-10-31,CS,VICR,-0.69627,0.68738,11.22929,0.8476,1.75055
2024-10-31,Other,VIDI,-1.0,1.0,1.38098,0.22387,0.74678
2024-10-31,Other,VIG,-1.0,1.0,0.97636,0.15065,0.72074
2024-10-31,Other,VIGI,-1.0,1.0,0.22471,0.17976,0.72494
2024-10-31,CS,VIGL,-1.08847,1.3382,8.39052,1.73635,1.34241
2024-10-31,CS,VIK,-0.54124,0.50474,2.23974,0.56258,1.30207
2024-10-31,CS,VINC,-1.0,1.0,23.15261,2.59686,1.06293
2024-10-31,CS,VINE,-1.0,1.0,3.1236,1.85139,1.70225
2024-10-31,CS,VINO,-1.03125,1.15155,2.6112,1.58504,0.56097
2024-10-31,CS,VINP,-0.4087,0.45553,1.1161,0.47342,0.71489
2024-10-31,Other,VIOG,-1.0,1.0,1.15768,0.30354,1.16165
2024-10-31,Other,VIOO,-1.0,1.0,1.41716,0.31508,1.13721
2024-10-31,Other,VIOT,-1.0,1.0,4.44389,1.14196,0.55408
2024-10-31,Other,VIOV,-1.0,1.0,1.46551,0.33548,1.11451
2024-10-31,Other,VIPS,-1.0,1.0,6.10514,0.77176,0.82039
2024-10-31,CS,VIR,-0.53485,0.83354,4.55051,0.91374,1.66838
2024-10-31,CS,VIRC,-0.80269,0.89059,5.92258,1.08133,1.33654
2024-10-31,CS,VIRT,-0.43236,0.60259,22.94701,0.52542,-0.07073
2024-10-31,CS,VIRX,-1.0,1.0,5.72918,1.72601,-0.3323
2024-10-31,Other,VIS,-1.0,1.0,0.54062,0.21142,0.91304
2024-10-31,CS,VISL,-0.67961,1.01777,5.07527,1.16622,0.87744
2024-10-31,Other,VIST,-1.0,1.0,2.30805,0.67479,0.898
2024-10-31,CS,VITL,-0.50439,0.73805,20.32798,0.7338,0.91623
2024-10-31,Other,VIV,-1.0,1.0,0.32812,0.40656,0.52176
2024-10-31,CS,VIVK,-0.98903,1.0,8.8234,1.72584,0.83662
2024-10-31,Other,VIXM,-1.0,1.0,38.02987,0.62968,-1.91956
2024-10-31,Other,VIXY,-1.0,1.0,29.74334,1.25797,-4.34512
2024-10-31,Other,VKI,-1.0,1.0,5.31747,0.16013,0.20329
2024-10-31,Other,VKQ,-1.0,1.0,4.2997,0.15426,0.21761
2024-10-31,CS,VKTX,-0.85325,1.0,102.72228,2.27436,1.87779
2024-10-31,CS,VLCN,-1.0,1.0,5.94573,3.27925,0.97548
2024-10-31,CS,VLGEA,-0.43475,0.41548,2.87715,0.44769,0.48906
2024-10-31,Other,VLLU,-1.0,1.0,-0.66643,0.15739,0.6449
2024-10-31,CS,VLN,-0.68454,0.70211,2.93611,0.88882,0.25538
2024-10-31,Other,VLN.WS,-1.0,1.0,2.25531,4.82514,2.13897
2024-10-31,CS,VLO,-0.41599,0.4354,0.93097,0.47454,0.55936
2024-10-31,Other,VLRS,-1.0,1.0,0.68172,0.7206,1.29982
2024-10-31,Other,VLT,-1.0,1.0,2.37087,0.13916,0.32862
2024-10-31,CS,VLTO,-0.33608,0.4002,1.67204,0.33641,0.79702
2024-10-31,Other,VLU,-1.0,1.0,1.12552,0.16405,0.73765
2024-10-31,Other,VLUE,-1.0,1.0,1.31879,0.21004,0.8265
2024-10-31,CS,VLY,-0.52326,0.57855,1.10722,0.71259,1.35601
2024-10-31,Other,VLYPN,-1.0,1.0,0.55832,0.13714,0.11222
2024-10-31,Other,VLYPO,-1.0,1.0,4.24515,0.31346,0.32409
2024-10-31,Other,VLYPP,-1.0,1.0,4.93539,0.32257,0.3882
2024-10-31,CS,VMAR,-1.45106,1.0,9.91784,2.30279,0.79683
2024-10-31,Other,VMAX,-1.0,1.0,0.43836,0.18866,0.76709
2024-10-31,Other,VMBS,-1.0,1.0,1.13641,0.10535,0.12796
2024-10-31,CS,VMC,-0.351,0.4148,2.17343,0.3596,0.94169
2024-10-31,CS,VMCA,-0.20343,0.24322,4.9285,0.07473,0.03864
2024-10-31,Other,VMCAU,-1.0,1.0,1.19143,1.14456,-1.00456
2024-10-31,Other,VMCAW,-1.0,1.0,11.42562,7.62608,-2.79423
2024-10-31,CS,VMD,-0.48137,0.61506,1.78255,0.70386,1.19323
2024-10-31,CS,VMEO,-0.71843,0.7859,20.78559,0.8762,1.79812
2024-10-31,CS,VMI,-0.31989,0.62721,27.40965,0.49289,0.74137
2024-10-31,Other,VMO,-1.0,1.0,4.5346,0.15926,0.27733
2024-10-31,Other,VMOT,-1.0,1.0,1.60994,0.23871,0.97163
2024-10-31,Other,VNAM,-1.0,1.0,2.81415,0.28704,0.55452
2024-10-31,CS,VNCE,-0.99148,1.0,11.8372,1.80819,0.92794
2024-10-31,CS,VNDA,-0.65305,1.18218,16.72328,1.16684,0.90118
2024-10-31,Other,VNET,-1.0,1.0,2.65689,1.35503,1.11987
2024-10-31,Other,VNLA,-1.0,1.0,6.43072,0.0239,0.0195
2024-10-31,Other,VNM,-1.0,1.0,3.67223,0.32371,0.58207
2024-10-31,CS,VNO,-0.50209,0.75768,5.04481,0.76,1.88638
2024-10-31,CS,VNOM,-0.43187,0.45439,4.25044,0.43941,0.55713
2024-10-31,Other,VNOpL,-1.0,1.0,3.73168,0.33902,0.49991
2024-10-31,Other,VNOpM,-1.0,1.0,2.1615,0.33861,0.5919
2024-10-31,Other,VNOpN,-1.0,1.0,1.48151,0.31515,0.51981
2024-10-31,Other,VNOpO,-1.0,1.0,1.79829,0.34437,0.52487
2024-10-31,Other,VNQ,-1.0,1.0,3.23119,0.27123,0.74776
2024-10-31,Other,VNQI,-1.0,1.0,2.24784,0.24906,0.71373
2024-10-31,CS,VNRX,-1.0,1.0,12.46437,1.80775,0.56056
2024-10-31,Other,VNSE,-1.0,1.0,1.34616,0.23008,1.10112
2024-10-31,CS,VNT,-0.40073,0.5049,8.06449,0.45083,1.03949
2024-10-31,Other,VO,-1.0,1.0,0.94203,0.19006,0.865
2024-10-31,CS,VOC,-0.51084,0.47457,1.94903,0.62864,0.33534
2024-10-31,Other,VOD,-1.0,1.0,1.41089,0.42818,0.48063
2024-10-31,Other,VOE,-1.0,1.0,1.04218,0.18266,0.68521
2024-10-31,Other,VONE,-1.0,1.0,1.50472,0.18508,0.99941
2024-10-31,Other,VONG,-1.0,1.0,1.47354,0.25464,1.28654
2024-10-31,Other,VONV,-1.0,1.0,0.91884,0.16272,0.66247
2024-10-31,Other,VOO,-1.0,1.0,1.41673,0.18538,1.0028
2024-10-31,Other,VOOG,-1.0,1.0,1.38692,0.25978,1.30362
2024-10-31,Other,VOOV,-1.0,1.0,1.29025,0.15644,0.61659
2024-10-31,CS,VOR,-1.0,1.0,4.05659,1.38653,1.6416
2024-10-31,Other,VOT,-1.0,1.0,0.75651,0.2254,1.08662
2024-10-31,Other,VOTE,-1.0,1.0,1.25437,0.18682,1.00351
2024-10-31,Other,VOX,-1.0,1.0,1.93905,0.23344,1.00862
2024-10-31,CS,VOXR,-0.3909,0.51372,0.24802,0.55176,0.58766
2024-10-31,CS,VOXX,-0.81337,1.0,58.10346,1.58219,1.8285
2024-10-31,CS,VOYA,-0.34114,0.36105,2.43106,0.32679,0.69114
2024-10-31,Other,VOYApB,-1.0,1.0,2.10235,0.21897,0.28832
2024-10-31,Other,VPC,-1.0,1.0,9.89717,0.1657,0.44271
2024-10-31,CS,VPG,-0.47414,0.4958,4.28972,0.58769,1.09531
2024-10-31,Other,VPL,-1.0,1.0,1.25767,0.24242,0.93348
2024-10-31,Other,VPLS,-1.0,1.0,1.66536,0.08267,0.07923
2024-10-31,Other,VPU,-1.0,1.0,1.33768,0.24298,0.36661
2024-10-31,Other,VPV,-1.0,1.0,9.68217,0.14248,0.17538
2024-10-31,CS,VRA,-0.62821,0.52397,7.19328,0.73609,1.20275
2024-10-31,Other,VRAI,-1.0,1.0,1.71413,0.22292,0.63058
2024-10-31,CS,VRAR,-1.0,1.0,11.25343,1.33172,1.25068
2024-10-31,CS,VRAX,-1.19105,1.0,44.95296,3.63167,1.16047
2024-10-31,CS,VRCA,-1.12569,1.0,28.93432,1.85972,1.22431
2024-10-31,CS,VRDN,-0.64201,0.94708,10.29613,1.0953,1.58386
2024-10-31,CS,VRE,-0.37551,0.4414,1.7299,0.42034,0.77991
2024-10-31,CS,VREX,-0.54236,0.58027,4.56567,0.67111,1.07497
2024-10-31,Other,VRIG,-1.0,1.0,10.63763,0.02997,0.00019
2024-10-31,CS,VRM,-1.28544,1.0,11.25506,2.24948,1.1748
2024-10-31,CS,VRME,-0.93722,0.96316,7.26117,1.23316,0.78053
2024-10-31,Other,VRMEW,-1.0,1.0,1.14392,8.84357,-10.01304
2024-10-31,CS,VRN,-0.70731,0.41713,7.95492,0.80651,1.26966
2024-10-31,Other,VRNA,-1.0,1.0,2.29873,0.89555,1.56401
2024-10-31,CS,VRNS,-0.49969,0.55207,9.03766,0.57781,1.27263
2024-10-31,CS,VRNT,-0.49702,0.78804,19.33468,0.76401,1.61069
2024-10-31,Other,VRP,-1.0,1.0,2.03934,0.07836,0.19308
2024-10-31,CS,VRPX,-1.0,1.0,18.06346,3.22498,0.07366
2024-10-31,CS,VRRM,-0.39024,0.42559,2.59638,0.41422,1.00701
2024-10-31,CS,VRSK,-0.36867,0.39036,13.37551,0.31162,0.29688
2024-10-31,CS,VRSN,-0.31944,0.34464,3.09632,0.29512,0.58318
2024-10-31,CS,VRT,-0.65638,0.61428,1.28006,0.78668,2.45133
2024-10-31,CS,VRTS,-0.40415,0.48701,1.03871,0.51094,1.24352
2024-10-31,CS,VRTX,-0.35356,0.45374,22.23562,0.37464,0.57778
2024-10-31,CS,VS,-1.00359,1.0,170.54666,4.30606,1.72635
2024-10-31,CS,VSAT,-0.86828,1.0837,13.36861,1.35281,1.87093
2024-10-31,CS,VSCO,-0.82535,0.73911,10.77798,1.03158,1.12648
2024-10-31,Other,VSDA,-1.0,1.0,0.85152,0.15841,0.51843
2024-10-31,CS,VSEC,-0.4661,0.58778,10.61614,0.5798,1.44467
2024-10-31,CS,VSEE,-1.0,1.0,7.90287,3.89718,1.42826
2024-10-31,Other,VSEEW,-1.0,1.0,2.81178,5.17924,-4.85466
2024-10-31,Other,VSGX,-1.0,1.0,0.667,0.20945,0.84613
2024-10-31,CS,VSH,-0.42812,0.40987,0.74394,0.51453,1.5041
2024-10-31,Other,VSHY,-1.0,1.0,2.22296,0.06957,0.17004
2024-10-31,Other,VSLU,-1.0,1.0,1.25922,0.17772,0.92092
2024-10-31,CS,VSME,-1.28209,1.0,37.80891,3.68778,1.4814
2024-10-31,Other,VSMV,-1.0,1.0,2.72832,0.13044,0.57173
2024-10-31,Other,VSS,-1.0,1.0,1.54295,0.21493,0.81507
2024-10-31,Other,VSSYW,-1.0,1.0,53.49334,17.43167,-5.54492
2024-10-31,CS,VST,-0.62102,0.67999,3.9472,0.75949,1.73657
